-7.050000E-01 3.312374E-01 6.852723E-01
-6.700000E-01 3.718338E-01 6.751693E-01
-6.350000E-01 4.205266E-01 6.612659E-01
-6.000000E-01 4.795370E-01 6.445298E-01
-5.650000E-01 5.517716E-01 6.261601E-01
-5.300000E-01 6.408358E-01 6.074944E-01
-4.950000E-01 7.507159E-01 5.898795E-01
-4.600000E-01 8.845888E-01 5.744964E-01
-4.250000E-01 1.041877E+00 5.621435E-01
-3.900000E-01 1.213455E+00 5.530380E-01
-3.550000E-01 1.379561E+00 5.467989E-01
-3.200000E-01 1.517999E+00 5.427499E-01
-2.850000E-01 1.614941E+00 5.403038E-01
-2.500000E-01 1.665374E+00 5.390912E-01
-2.150000E-01 1.669391E+00 5.388995E-01
-1.800000E-01 1.630793E+00 5.395901E-01
-1.450000E-01 1.558451E+00 5.410040E-01
-1.100000E-01 1.466060E+00 5.426701E-01
-7.500000E-02 1.326884E+00 5.428687E-01
-4.000000E-02 9.382445E-01 5.388550E-01
-5.000000E-03 5.728933E-01 5.374282E-01
3.000000E-02 4.488912E-01 5.443888E-01
6.500000E-02 3.857317E-01 5.566730E-01
1.000000E-01 3.537538E-01 5.716095E-01
1.350000E-01 3.409168E-01 5.870598E-01
1.700000E-01 3.412316E-01 6.013047E-01
2.050000E-01 3.515027E-01 6.130232E-01
2.400000E-01 3.700864E-01 6.212939E-01
2.750000E-01 3.963327E-01 6.255955E-01
3.100000E-01 4.303145E-01 6.257984E-01
3.450000E-01 4.726947E-01 6.221421E-01
3.800000E-01 5.246550E-01 6.151933E-01
4.150000E-01 5.878222E-01 6.057841E-01
4.500000E-01 6.640986E-01 5.949260E-01
4.850000E-01 7.552392E-01 5.836981E-01
5.200000E-01 8.619286E-01 5.731086E-01
5.550000E-01 9.821428E-01 5.639439E-01
5.900000E-01 1.109166E+00 5.566406E-01
6.250000E-01 1.231165E+00 5.512516E-01
6.600000E-01 1.334876E+00 5.475537E-01
6.950000E-01 1.412629E+00 5.452157E-01
7.300000E-01 1.471050E+00 5.438207E-01
7.650000E-01 1.547509E+00 5.422655E-01
8.000000E-01 1.699243E+00 5.349130E-01
8.350000E-01 1.213927E-01 5.008150E-01
8.700000E-01 7.781255E-02 4.987624E-01
9.050000E-01 4.127531E-02 5.135968E-01
9.400000E-01 1.776657E-02 5.395674E-01
9.750000E-01 5.062637E-03 5.735840E-01
1.010000E+00 0.000000E+00 6.131366E-01
1.045000E+00 0.000000E+00 6.559498E-01
1.080000E+00 0.000000E+00 6.999002E-01
1.115000E+00 0.000000E+00 7.431675E-01
1.150000E+00 0.000000E+00 7.842046E-01
1.185000E+00 0.000000E+00 8.217574E-01
1.220000E+00 0.000000E+00 8.548949E-01
1.255000E+00 0.000000E+00 8.830350E-01
1.290000E+00 0.000000E+00 9.059587E-01
1.325000E+00 0.000000E+00 9.238112E-01
1.360000E+00 0.000000E+00 9.370870E-01
1.395000E+00 0.000000E+00 9.466008E-01
1.430000E+00 0.000000E+00 9.534428E-01
1.465000E+00 0.000000E+00 9.589233E-01
1.500000E+00 0.000000E+00 9.645057E-01
